country_name,year,time,time_unit,excess deaths
Bosnia,2020,1,monthly,-598.8
Bosnia,2020,2,monthly,-112.2
Bosnia,2020,3,monthly,-396.2
Bosnia,2020,4,monthly,196.0
Bosnia,2020,5,monthly,-60.8
Bosnia,2020,6,monthly,188.4
Bosnia,2020,7,monthly,257.0
Bosnia,2020,8,monthly,475.2
Bosnia,2020,9,monthly,789.4
Bosnia,2020,10,monthly,491.2
Bosnia,2020,11,monthly,2474.0
Bosnia,2020,12,monthly,2892.6
Bosnia,2021,1,monthly,72.5
Bosnia,2021,2,monthly,158.1
Bosnia,2021,3,monthly,1440.1
Bosnia,2021,4,monthly,3059.3
Bosnia,2021,5,monthly,1243.5
Bosnia,2021,6,monthly,530.7
Bosnia,2021,7,monthly,277.3
Bosnia,2021,8,monthly,184.5
Bosnia,2021,9,monthly,1128.7
Bosnia,2021,10,monthly,1129.5
Bosnia,2021,11,monthly,1698.3
Bosnia,2021,12,monthly,1604.9
Bosnia,2022,1,monthly,624.7
Bosnia,2022,2,monthly,1783.3
Bosnia,2022,3,monthly,603.3
Bosnia,2022,4,monthly,-2.5
Bosnia,2022,5,monthly,39.7
Bosnia,2022,6,monthly,-21.1
Brazil,2020,1,monthly,-723.7
Brazil,2020,2,monthly,3151.5
Brazil,2020,3,monthly,5054.5
Brazil,2020,4,monthly,10636.5
Brazil,2020,5,monthly,34469.1
Brazil,2020,6,monthly,20876.5
Brazil,2020,7,monthly,21147.9
Brazil,2020,8,monthly,23461.1
Brazil,2020,9,monthly,15746.1
Brazil,2020,10,monthly,16123.7
Brazil,2020,11,monthly,15772.9
Brazil,2020,12,monthly,27022.7
Brazil,2021,1,monthly,38587.3
Brazil,2021,2,monthly,34440.5
Brazil,2021,3,monthly,95087.5
Brazil,2021,4,monthly,82209.5
Brazil,2021,5,monthly,61418.1
Brazil,2021,6,monthly,50915.5
Brazil,2021,7,monthly,32949.9
Brazil,2021,8,monthly,24241.1
Brazil,2021,9,monthly,13130.1
Brazil,2021,10,monthly,11021.7
Brazil,2021,11,monthly,11619.9
Brazil,2021,12,monthly,18095.7
Brazil,2022,1,monthly,53102.3
Brazil,2022,2,monthly,31287.5
Brazil,2022,3,monthly,7348.5
Brazil,2022,4,monthly,2124.5
Brazil,2022,5,monthly,10106.1
Brazil,2022,6,monthly,17408.5
Brazil,2022,7,monthly,9654.9
Brazil,2022,8,monthly,14237.1
Brazil,2022,9,monthly,8588.1
Brazil,2022,10,monthly,2401.7
Brunei,2020,1,monthly,26.8
Brunei,2020,2,monthly,16.0
Brunei,2020,3,monthly,1.2
Brunei,2020,4,monthly,-9.6
Brunei,2020,5,monthly,-11.2
Brunei,2020,6,monthly,54.6
Brunei,2020,7,monthly,-8.8
Brunei,2020,8,monthly,-9.4
Brunei,2020,9,monthly,-32.6
Brunei,2020,10,monthly,-27.2
Brunei,2020,11,monthly,-5.4
Brunei,2020,12,monthly,-11.2
Bulgaria,2020,1,weekly,-473.7
Bulgaria,2020,2,weekly,-292.5
Bulgaria,2020,3,weekly,-342.7
Bulgaria,2020,4,weekly,-113.3
Bulgaria,2020,5,weekly,-26.9
Bulgaria,2020,6,weekly,34.1
Bulgaria,2020,7,weekly,11.3
Bulgaria,2020,8,weekly,-126.7
Bulgaria,2020,9,weekly,-108.5
Bulgaria,2020,10,weekly,-236.7
Bulgaria,2020,11,weekly,-184.1
Bulgaria,2020,12,weekly,-172.1
Bulgaria,2020,13,weekly,-124.9
Bulgaria,2020,14,weekly,-160.5
Bulgaria,2020,15,weekly,-134.7
Bulgaria,2020,16,weekly,-22.3
Bulgaria,2020,17,weekly,-52.1
Bulgaria,2020,18,weekly,-102.1
Bulgaria,2020,19,weekly,-96.5
Bulgaria,2020,20,weekly,136.3
Bulgaria,2020,21,weekly,-55.3
Bulgaria,2020,22,weekly,-134.9
Bulgaria,2020,23,weekly,22.5
Bulgaria,2020,24,weekly,35.3
Bulgaria,2020,25,weekly,-12.1
Bulgaria,2020,26,weekly,-33.9
Bulgaria,2020,27,weekly,259.1
Bulgaria,2020,28,weekly,122.1
Bulgaria,2020,29,weekly,-6.1
Bulgaria,2020,30,weekly,34.1
Bulgaria,2020,31,weekly,219.3
Bulgaria,2020,32,weekly,145.3
Bulgaria,2020,33,weekly,134.7
Bulgaria,2020,34,weekly,97.9
Bulgaria,2020,35,weekly,136.9
Bulgaria,2020,36,weekly,151.9
Bulgaria,2020,37,weekly,113.7
Bulgaria,2020,38,weekly,56.5
Bulgaria,2020,39,weekly,59.5
Bulgaria,2020,40,weekly,57.9
Bulgaria,2020,41,weekly,117.3
Bulgaria,2020,42,weekly,119.1
Bulgaria,2020,43,weekly,339.7
Bulgaria,2020,44,weekly,664.9
Bulgaria,2020,45,weekly,1151.7
Bulgaria,2020,46,weekly,1843.1
Bulgaria,2020,47,weekly,2344.3
Bulgaria,2020,48,weekly,2656.9
Bulgaria,2020,49,weekly,2617.1
Bulgaria,2020,50,weekly,2195.1
Bulgaria,2020,51,weekly,1739.3
Bulgaria,2020,52,weekly,905.3
Bulgaria,2020,53,weekly,631.3
Bulgaria,2021,1,weekly,69.9
Bulgaria,2021,2,weekly,-58.9
Bulgaria,2021,3,weekly,22.9
Bulgaria,2021,4,weekly,-17.7
Bulgaria,2021,5,weekly,-46.3
Bulgaria,2021,6,weekly,83.7
Bulgaria,2021,7,weekly,225.9
Bulgaria,2021,8,weekly,326.9
Bulgaria,2021,9,weekly,501.1
Bulgaria,2021,10,weekly,778.9
Bulgaria,2021,11,weekly,1213.5
Bulgaria,2021,12,weekly,1550.5
Bulgaria,2021,13,weekly,1926.7
Bulgaria,2021,14,weekly,1682.1
Bulgaria,2021,15,weekly,1689.9
Bulgaria,2021,16,weekly,1397.3
Bulgaria,2021,17,weekly,1112.5
Bulgaria,2021,18,weekly,814.5
Bulgaria,2021,19,weekly,549.1
Bulgaria,2021,20,weekly,417.9
Bulgaria,2021,21,weekly,237.3
Bulgaria,2021,22,weekly,170.7
Bulgaria,2021,23,weekly,161.1
Bulgaria,2021,24,weekly,120.9
Bulgaria,2021,25,weekly,355.5
Bulgaria,2021,26,weekly,207.7
Bulgaria,2021,27,weekly,226.7
Bulgaria,2021,28,weekly,176.7
Bulgaria,2021,29,weekly,90.5
Bulgaria,2021,30,weekly,157.7
Bulgaria,2021,31,weekly,306.9
Bulgaria,2021,32,weekly,335.9
Bulgaria,2021,33,weekly,251.3
Bulgaria,2021,34,weekly,541.5
Bulgaria,2021,35,weekly,685.5
Bulgaria,2021,36,weekly,870.5
Bulgaria,2021,37,weekly,1108.3
Bulgaria,2021,38,weekly,990.1
Bulgaria,2021,39,weekly,1064.1
Bulgaria,2021,40,weekly,1151.5
Bulgaria,2021,41,weekly,1442.9
Bulgaria,2021,42,weekly,1809.7
Bulgaria,2021,43,weekly,2023.3
Bulgaria,2021,44,weekly,2110.5
Bulgaria,2021,45,weekly,2014.3
Bulgaria,2021,46,weekly,1888.7
Bulgaria,2021,47,weekly,1600.9
Bulgaria,2021,48,weekly,1415.5
Bulgaria,2021,49,weekly,1180.7
Bulgaria,2021,50,weekly,963.7
Bulgaria,2021,51,weekly,900.9
Bulgaria,2021,52,weekly,744.9
Bulgaria,2022,1,weekly,604.6
Bulgaria,2022,2,weekly,608.8
Bulgaria,2022,3,weekly,765.6
Bulgaria,2022,4,weekly,1006.0
Bulgaria,2022,5,weekly,1205.4
Bulgaria,2022,6,weekly,1354.4
Bulgaria,2022,7,weekly,1191.6
Bulgaria,2022,8,weekly,780.6
Bulgaria,2022,9,weekly,453.8
Bulgaria,2022,10,weekly,421.6
Bulgaria,2022,11,weekly,258.2
Bulgaria,2022,12,weekly,362.2
Bulgaria,2022,13,weekly,273.4
Bulgaria,2022,14,weekly,197.8
Bulgaria,2022,15,weekly,91.6
Bulgaria,2022,16,weekly,11.0
Bulgaria,2022,17,weekly,111.2
Bulgaria,2022,18,weekly,-100.8
Bulgaria,2022,19,weekly,14.8
Bulgaria,2022,20,weekly,28.6
Bulgaria,2022,21,weekly,22.0
Bulgaria,2022,22,weekly,-36.6
Bulgaria,2022,23,weekly,-137.2
Bulgaria,2022,24,weekly,-144.4
Bulgaria,2022,25,weekly,-87.8
Bulgaria,2022,26,weekly,-66.6
Bulgaria,2022,27,weekly,-30.6
Bulgaria,2022,28,weekly,-13.6
Bulgaria,2022,29,weekly,135.2
Bulgaria,2022,30,weekly,195.4
Bulgaria,2022,31,weekly,193.6
Bulgaria,2022,32,weekly,124.6
Bulgaria,2022,33,weekly,219.0
Bulgaria,2022,34,weekly,106.2
Bulgaria,2022,35,weekly,12.2
Bulgaria,2022,36,weekly,94.2
Bulgaria,2022,37,weekly,44.0
Bulgaria,2022,38,weekly,-20.2
Bulgaria,2022,39,weekly,104.8
Bulgaria,2022,40,weekly,-17.8
Bulgaria,2022,41,weekly,-41.4
Bulgaria,2022,42,weekly,-8.6
Bulgaria,2022,43,weekly,11.0
Bulgaria,2022,44,weekly,2.2
Cabo Verde,2020,1,monthly,-4.0
Cabo Verde,2020,2,monthly,0.8
Cabo Verde,2020,3,monthly,-44.4
Cabo Verde,2020,4,monthly,6.0
Cabo Verde,2020,5,monthly,-2.8
Cabo Verde,2020,6,monthly,41.4
Cabo Verde,2020,7,monthly,4.4
Cabo Verde,2020,8,monthly,8.8
Cabo Verde,2020,9,monthly,49.4
Cabo Verde,2020,10,monthly,57.0
Cabo Verde,2020,11,monthly,38.6
Cabo Verde,2020,12,monthly,33.4
Canada,2020,1,weekly,-195.1
Canada,2020,2,weekly,-244.1
Canada,2020,3,weekly,-278.1
Canada,2020,4,weekly,-156.1
Canada,2020,5,weekly,-263.1
Canada,2020,6,weekly,-211.1
Canada,2020,7,weekly,-370.1
Canada,2020,8,weekly,-376.1
Canada,2020,9,weekly,-206.1
Canada,2020,10,weekly,-224.1
Canada,2020,11,weekly,-208.1
Canada,2020,12,weekly,15.9
Canada,2020,13,weekly,120.9
Canada,2020,14,weekly,547.9
Canada,2020,15,weekly,924.9
Canada,2020,16,weekly,958.9
Canada,2020,17,weekly,1327.9
Canada,2020,18,weekly,1268.9
Canada,2020,19,weekly,898.9
Canada,2020,20,weekly,698.9
Canada,2020,21,weekly,548.9
Canada,2020,22,weekly,568.9
Canada,2020,23,weekly,282.9
Canada,2020,24,weekly,-59.1
Canada,2020,25,weekly,89.9
Canada,2020,26,weekly,47.9
Canada,2020,27,weekly,-111.1
Canada,2020,28,weekly,175.9
Canada,2020,29,weekly,123.9
Canada,2020,30,weekly,91.9
Canada,2020,31,weekly,39.9
Canada,2020,32,weekly,37.9
Canada,2020,33,weekly,232.9
Canada,2020,34,weekly,222.9
Canada,2020,35,weekly,15.9
Canada,2020,36,weekly,173.9
Canada,2020,37,weekly,64.9
Canada,2020,38,weekly,167.9
Canada,2020,39,weekly,318.9
Canada,2020,40,weekly,181.9
Canada,2020,41,weekly,225.9
Canada,2020,42,weekly,79.9
Canada,2020,43,weekly,117.9
Canada,2020,44,weekly,189.9
Canada,2020,45,weekly,603.9
Canada,2020,46,weekly,466.9
Canada,2020,47,weekly,428.9
Canada,2020,48,weekly,572.9
Canada,2020,49,weekly,728.9
Canada,2020,50,weekly,687.9
Canada,2020,51,weekly,498.9
Canada,2020,52,weekly,617.9
Canada,2020,53,weekly,737.9
Canada,2021,1,weekly,281.5
Canada,2021,2,weekly,207.5
Canada,2021,3,weekly,238.5
Canada,2021,4,weekly,240.5
Canada,2021,5,weekly,268.5
Canada,2021,6,weekly,-109.5
Canada,2021,7,weekly,-143.5
Canada,2021,8,weekly,-194.5
Canada,2021,9,weekly,-104.5
Canada,2021,10,weekly,-312.5
Canada,2021,11,weekly,-371.5
Canada,2021,12,weekly,-227.5
Canada,2021,13,weekly,-242.5
Canada,2021,14,weekly,4.5
Canada,2021,15,weekly,-28.5
Canada,2021,16,weekly,-9.5
Canada,2021,17,weekly,254.5
Canada,2021,18,weekly,175.5
Canada,2021,19,weekly,160.5
Canada,2021,20,weekly,295.5
Canada,2021,21,weekly,-124.5
Canada,2021,22,weekly,240.5
Canada,2021,23,weekly,-25.5
Canada,2021,24,weekly,47.5
Canada,2021,25,weekly,6.5
Canada,2021,26,weekly,799.5
Canada,2021,27,weekly,45.5
Canada,2021,28,weekly,72.5
Canada,2021,29,weekly,150.5
Canada,2021,30,weekly,218.5
Canada,2021,31,weekly,276.5
Canada,2021,32,weekly,159.5
Canada,2021,33,weekly,454.5
Canada,2021,34,weekly,349.5
Canada,2021,35,weekly,487.5
Canada,2021,36,weekly,715.5
Canada,2021,37,weekly,611.5
Canada,2021,38,weekly,564.5
Canada,2021,39,weekly,520.5
Canada,2021,40,weekly,378.5
Canada,2021,41,weekly,522.5
Canada,2021,42,weekly,441.5
Canada,2021,43,weekly,289.5
Canada,2021,44,weekly,321.5
Canada,2021,45,weekly,430.5
Canada,2021,46,weekly,98.5
Canada,2021,47,weekly,125.5
Canada,2021,48,weekly,239.5
Canada,2021,49,weekly,110.5
Canada,2021,50,weekly,244.5
Canada,2021,51,weekly,295.5
Canada,2021,52,weekly,204.5
Canada,2022,1,weekly,338.1
Canada,2022,2,weekly,999.1
Canada,2022,3,weekly,1335.1
Canada,2022,4,weekly,1157.1
Canada,2022,5,weekly,1075.1
Canada,2022,6,weekly,732.1
Canada,2022,7,weekly,338.1
Canada,2022,8,weekly,127.1
Canada,2022,9,weekly,97.1
Canada,2022,10,weekly,-150.9
Canada,2022,11,weekly,-124.9
Canada,2022,12,weekly,-275.9
Canada,2022,13,weekly,-290.9
Canada,2022,14,weekly,61.1
Canada,2022,15,weekly,23.1
Canada,2022,16,weekly,57.1
Canada,2022,17,weekly,146.1
Canada,2022,18,weekly,257.1
Canada,2022,19,weekly,532.1
Canada,2022,20,weekly,157.1
Canada,2022,21,weekly,62.1
Canada,2022,22,weekly,7.1
Canada,2022,23,weekly,-33.9
Canada,2022,24,weekly,-135.9
Canada,2022,25,weekly,-256.9
Canada,2022,26,weekly,-188.9
Canada,2022,27,weekly,-217.9
Canada,2022,28,weekly,99.1
Canada,2022,29,weekly,32.1
Canada,2022,30,weekly,-129.9
Chile,2020,1,weekly,87.9
Chile,2020,2,weekly,121.1
Chile,2020,3,weekly,75.6
Chile,2020,4,weekly,-34.1
Chile,2020,5,weekly,-32.9
Chile,2020,6,weekly,69.4
Chile,2020,7,weekly,-12.4
Chile,2020,8,weekly,-69.6
Chile,2020,9,weekly,13.4
Chile,2020,10,weekly,7.6
Chile,2020,11,weekly,44.6
Chile,2020,12,weekly,113.9
Chile,2020,13,weekly,76.4
Chile,2020,14,weekly,106.4
Chile,2020,15,weekly,-29.6
Chile,2020,16,weekly,89.9
Chile,2020,17,weekly,22.4
Chile,2020,18,weekly,15.6
Chile,2020,19,weekly,298.4
Chile,2020,20,weekly,312.6
Chile,2020,21,weekly,668.4
Chile,2020,22,weekly,1097.9
Chile,2020,23,weekly,1500.1
Chile,2020,24,weekly,1479.6
Chile,2020,25,weekly,1218.4
Chile,2020,26,weekly,990.1
Chile,2020,27,weekly,591.9
Chile,2020,28,weekly,518.1
Chile,2020,29,weekly,301.1
Chile,2020,30,weekly,240.1
Chile,2020,31,weekly,220.9
Chile,2020,32,weekly,150.1
Chile,2020,33,weekly,97.9
Chile,2020,34,weekly,284.9
Chile,2020,35,weekly,235.9
Chile,2020,36,weekly,93.6
Chile,2020,37,weekly,162.6
Chile,2020,38,weekly,99.1
Chile,2020,39,weekly,153.4
Chile,2020,40,weekly,182.6
Chile,2020,41,weekly,302.4
Chile,2020,42,weekly,237.6
Chile,2020,43,weekly,257.9
Chile,2020,44,weekly,237.9
Chile,2020,45,weekly,204.4
Chile,2020,46,weekly,134.9
Chile,2020,47,weekly,153.6
Chile,2020,48,weekly,219.1
Chile,2020,49,weekly,235.6
Chile,2020,50,weekly,208.9
Chile,2020,51,weekly,183.1
Chile,2020,52,weekly,391.4
Chile,2020,53,weekly,339.4
Chile,2021,1,weekly,392.6
Chile,2021,2,weekly,471.9
Chile,2021,3,weekly,685.4
Chile,2021,4,weekly,526.6
Chile,2021,5,weekly,596.9
Chile,2021,6,weekly,546.1
Chile,2021,7,weekly,545.4
Chile,2021,8,weekly,603.1
Chile,2021,9,weekly,755.1
Chile,2021,10,weekly,743.4
Chile,2021,11,weekly,631.4
Chile,2021,12,weekly,811.6
Chile,2021,13,weekly,868.1
Chile,2021,14,weekly,839.1
Chile,2021,15,weekly,824.1
Chile,2021,16,weekly,631.6
Chile,2021,17,weekly,679.1
Chile,2021,18,weekly,632.4
Chile,2021,19,weekly,688.1
Chile,2021,20,weekly,775.4
Chile,2021,21,weekly,781.1
Chile,2021,22,weekly,686.6
Chile,2021,23,weekly,697.9
Chile,2021,24,weekly,643.4
Chile,2021,25,weekly,647.1
Chile,2021,26,weekly,762.9
Chile,2021,27,weekly,606.6
Chile,2021,28,weekly,558.9
Chile,2021,29,weekly,319.9
Chile,2021,30,weekly,255.9
Chile,2021,31,weekly,172.6
Chile,2021,32,weekly,226.9
Chile,2021,33,weekly,244.6
Chile,2021,34,weekly,15.6
Chile,2021,35,weekly,60.6
Chile,2021,36,weekly,60.4
Chile,2021,37,weekly,111.4
Chile,2021,38,weekly,23.9
Chile,2021,39,weekly,4.1
Chile,2021,40,weekly,134.4
Chile,2021,41,weekly,233.1
Chile,2021,42,weekly,117.4
Chile,2021,43,weekly,323.6
Chile,2021,44,weekly,182.6
Chile,2021,45,weekly,325.1
Chile,2021,46,weekly,340.6
Chile,2021,47,weekly,339.4
Chile,2021,48,weekly,519.9
Chile,2021,49,weekly,409.4
Chile,2021,50,weekly,412.6
Chile,2021,51,weekly,411.9
Chile,2021,52,weekly,485.1
Chile,2022,1,weekly,390.4
Chile,2022,2,weekly,484.6
Chile,2022,3,weekly,366.1
Chile,2022,4,weekly,594.4
Chile,2022,5,weekly,838.6
Chile,2022,6,weekly,1039.9
Chile,2022,7,weekly,1249.1
Chile,2022,8,weekly,1229.9
Chile,2022,9,weekly,1159.9
Chile,2022,10,weekly,928.1
Chile,2022,11,weekly,722.1
Chile,2022,12,weekly,592.4
Chile,2022,13,weekly,483.9
Chile,2022,14,weekly,422.9
Chile,2022,15,weekly,142.9
Chile,2022,16,weekly,351.4
Chile,2022,17,weekly,143.9
Chile,2022,18,weekly,304.1
Chile,2022,19,weekly,403.9
Chile,2022,20,weekly,298.1
Chile,2022,21,weekly,131.9
Chile,2022,22,weekly,523.4
Chile,2022,23,weekly,297.6
Chile,2022,24,weekly,303.1
Chile,2022,25,weekly,234.9
Chile,2022,26,weekly,283.6
Chile,2022,27,weekly,459.4
Chile,2022,28,weekly,536.6
Chile,2022,29,weekly,493.6
Chile,2022,30,weekly,147.6
Chile,2022,31,weekly,125.4
Chile,2022,32,weekly,226.6
Chile,2022,33,weekly,329.4
Chile,2022,34,weekly,246.4
Chile,2022,35,weekly,299.4
Chile,2022,36,weekly,147.1
Chile,2022,37,weekly,223.1
Chile,2022,38,weekly,266.6
Chile,2022,39,weekly,116.9
Chile,2022,40,weekly,159.1
Chile,2022,41,weekly,164.9
Chile,2022,42,weekly,197.1
Chile,2022,43,weekly,230.4
Chile,2022,44,weekly,408.4
Chile,2022,45,weekly,320.9
Chile,2022,46,weekly,373.4
Chile,2022,47,weekly,385.1
Colombia,2020,1,weekly,-84.9
Colombia,2020,2,weekly,162.9
Colombia,2020,3,weekly,31.9
Colombia,2020,4,weekly,21.5
Colombia,2020,5,weekly,-10.7
Colombia,2020,6,weekly,153.7
Colombia,2020,7,weekly,177.9
Colombia,2020,8,weekly,175.3
Colombia,2020,9,weekly,-25.9
Colombia,2020,10,weekly,-64.5
Colombia,2020,11,weekly,-189.1
Colombia,2020,12,weekly,-85.5
Colombia,2020,13,weekly,-271.9
Colombia,2020,14,weekly,-382.7
Colombia,2020,15,weekly,-306.1
Colombia,2020,16,weekly,-207.5
Colombia,2020,17,weekly,-229.7
Colombia,2020,18,weekly,-348.7
Colombia,2020,19,weekly,-202.9
Colombia,2020,20,weekly,-225.7
Colombia,2020,21,weekly,-70.3
Colombia,2020,22,weekly,-33.9
Colombia,2020,23,weekly,327.3
Colombia,2020,24,weekly,556.5
Colombia,2020,25,weekly,955.3
Colombia,2020,26,weekly,1250.3
Colombia,2020,27,weekly,1412.1
Colombia,2020,28,weekly,1933.3
Colombia,2020,29,weekly,2615.5
Colombia,2020,30,weekly,3126.3
Colombia,2020,31,weekly,3452.3
Colombia,2020,32,weekly,3167.5
Colombia,2020,33,weekly,2975.7
Colombia,2020,34,weekly,2541.3
Colombia,2020,35,weekly,2173.1
Colombia,2020,36,weekly,1948.3
Colombia,2020,37,weekly,1797.1
Colombia,2020,38,weekly,1599.7
Colombia,2020,39,weekly,1625.9
Colombia,2020,40,weekly,1428.5
Colombia,2020,41,weekly,1568.5
Colombia,2020,42,weekly,1584.1
Colombia,2020,43,weekly,1786.1
Colombia,2020,44,weekly,1447.3
Colombia,2020,45,weekly,1606.5
Colombia,2020,46,weekly,1466.1
Colombia,2020,47,weekly,1547.7
Colombia,2020,48,weekly,1540.5
Colombia,2020,49,weekly,1342.5
Colombia,2020,50,weekly,1773.5
Colombia,2020,51,weekly,1790.7
Colombia,2020,52,weekly,2141.7
Colombia,2020,53,weekly,2785.7
Colombia,2021,1,weekly,2832.9
Colombia,2021,2,weekly,3532.7
Colombia,2021,3,weekly,3550.7
Colombia,2021,4,weekly,2864.3
Colombia,2021,5,weekly,2324.1
Colombia,2021,6,weekly,1677.5
Colombia,2021,7,weekly,1293.7
Colombia,2021,8,weekly,949.1
Colombia,2021,9,weekly,915.9
Colombia,2021,10,weekly,619.3
Colombia,2021,11,weekly,867.7
Colombia,2021,12,weekly,1283.3
Colombia,2021,13,weekly,1809.9
Colombia,2021,14,weekly,2560.1
Colombia,2021,15,weekly,3819.7
Colombia,2021,16,weekly,4171.3
Colombia,2021,17,weekly,4144.1
Colombia,2021,18,weekly,4195.1
Colombia,2021,19,weekly,4252.9
Colombia,2021,20,weekly,4186.1
Colombia,2021,21,weekly,4475.5
Colombia,2021,22,weekly,4950.9
Colombia,2021,23,weekly,5219.1
Colombia,2021,24,weekly,5612.3
Colombia,2021,25,weekly,5616.1
Colombia,2021,26,weekly,5379.1
Colombia,2021,27,weekly,4708.9
Colombia,2021,28,weekly,3915.1
Colombia,2021,29,weekly,2882.3
Colombia,2021,30,weekly,2392.1
Colombia,2021,31,weekly,1589.1
Colombia,2021,32,weekly,1015.3
Colombia,2021,33,weekly,838.5
Colombia,2021,34,weekly,614.1
Colombia,2021,35,weekly,346.9
Colombia,2021,36,weekly,317.1
Colombia,2021,37,weekly,280.9
Colombia,2021,38,weekly,451.5
Colombia,2021,39,weekly,359.7
Colombia,2021,40,weekly,438.3
Colombia,2021,41,weekly,329.3
Colombia,2021,42,weekly,281.9
Colombia,2021,43,weekly,399.9
Colombia,2021,44,weekly,362.1
Colombia,2021,45,weekly,505.3
Colombia,2021,46,weekly,495.9
Colombia,2021,47,weekly,458.5
Colombia,2021,48,weekly,633.3
Colombia,2021,49,weekly,610.3
Colombia,2021,50,weekly,484.3
Colombia,2021,51,weekly,850.5
Colombia,2021,52,weekly,746.5
Colombia,2022,1,weekly,1057.7
Colombia,2022,2,weekly,1948.5
Colombia,2022,3,weekly,2756.5
Colombia,2022,4,weekly,3273.1
Colombia,2022,5,weekly,2844.9
Colombia,2022,6,weekly,2057.3
Colombia,2022,7,weekly,1314.5
Colombia,2022,8,weekly,659.9
Colombia,2022,9,weekly,363.7
Colombia,2022,10,weekly,197.1
Colombia,2022,11,weekly,61.5
Colombia,2022,12,weekly,115.1
Colombia,2022,13,weekly,20.7
Colombia,2022,14,weekly,75.9
Colombia,2022,15,weekly,-37.5
Colombia,2022,16,weekly,169.1
Colombia,2022,17,weekly,105.9
Colombia,2022,18,weekly,285.9
Colombia,2022,19,weekly,203.7
Colombia,2022,20,weekly,39.9
Colombia,2022,21,weekly,123.3
Colombia,2022,22,weekly,259.7
Colombia,2022,23,weekly,246.9
Colombia,2022,24,weekly,315.1
Colombia,2022,25,weekly,295.9
Colombia,2022,26,weekly,731.9
Colombia,2022,27,weekly,831.7
Colombia,2022,28,weekly,854.9
Colombia,2022,29,weekly,424.1
Colombia,2022,30,weekly,579.9
Colombia,2022,31,weekly,372.9
Colombia,2022,32,weekly,266.1
Colombia,2022,33,weekly,95.3
Colombia,2022,34,weekly,278.9
Colombia,2022,35,weekly,305.7
Colombia,2022,36,weekly,236.9
Colombia,2022,37,weekly,14.7
Colombia,2022,38,weekly,-48.7
Colombia,2022,39,weekly,52.5
Colombia,2022,40,weekly,111.1
Colombia,2022,41,weekly,137.1
Colombia,2022,42,weekly,218.7
Colombia,2022,43,weekly,170.7
Colombia,2022,44,weekly,49.9
Colombia,2022,45,weekly,-39.9
Costa Rica,2020,1,monthly,-54.3
Costa Rica,2020,2,monthly,36.5
Costa Rica,2020,3,monthly,-62.5
Costa Rica,2020,4,monthly,-144.7
Costa Rica,2020,5,monthly,-236.3
Costa Rica,2020,6,monthly,-246.3
Costa Rica,2020,7,monthly,-34.9
Costa Rica,2020,8,monthly,158.7
Costa Rica,2020,9,monthly,471.3
Costa Rica,2020,10,monthly,321.5
Costa Rica,2020,11,monthly,153.5
Costa Rica,2020,12,monthly,558.3
Costa Rica,2021,1,monthly,397.8
Costa Rica,2021,2,monthly,134.6
Costa Rica,2021,3,monthly,144.6
Costa Rica,2021,4,monthly,224.4
Costa Rica,2021,5,monthly,859.8
Costa Rica,2021,6,monthly,468.8
Costa Rica,2021,7,monthly,328.2
Costa Rica,2021,8,monthly,563.8
Costa Rica,2021,9,monthly,1040.4
Costa Rica,2021,10,monthly,748.6
Costa Rica,2021,11,monthly,149.6
Costa Rica,2021,12,monthly,-34.6
Croatia,2020,1,weekly,-153.7
Croatia,2020,2,weekly,-181.3
Croatia,2020,3,weekly,-216.1
Croatia,2020,4,weekly,-78.9
Croatia,2020,5,weekly,-79.9
Croatia,2020,6,weekly,-80.1
Croatia,2020,7,weekly,-27.1
Croatia,2020,8,weekly,-49.9
Croatia,2020,9,weekly,-75.1
Croatia,2020,10,weekly,-51.1
Croatia,2020,11,weekly,11.1
Croatia,2020,12,weekly,51.1
Croatia,2020,13,weekly,105.5
Croatia,2020,14,weekly,-13.3
Croatia,2020,15,weekly,26.3
Croatia,2020,16,weekly,36.3
Croatia,2020,17,weekly,-124.3
Croatia,2020,18,weekly,-39.5
Croatia,2020,19,weekly,-47.1
Croatia,2020,20,weekly,-12.1
Croatia,2020,21,weekly,-20.1
Croatia,2020,22,weekly,-59.9
Croatia,2020,23,weekly,43.5
Croatia,2020,24,weekly,59.3
Croatia,2020,25,weekly,-11.5
Croatia,2020,26,weekly,35.5
Croatia,2020,27,weekly,39.5
Croatia,2020,28,weekly,-9.3
Croatia,2020,29,weekly,-46.1
Croatia,2020,30,weekly,7.9
Croatia,2020,31,weekly,118.7
Croatia,2020,32,weekly,19.5
Croatia,2020,33,weekly,9.9
Croatia,2020,34,weekly,37.9
Croatia,2020,35,weekly,78.1
Croatia,2020,36,weekly,65.7
Croatia,2020,37,weekly,121.9
Croatia,2020,38,weekly,65.7
Croatia,2020,39,weekly,39.1
Croatia,2020,40,weekly,124.9
Croatia,2020,41,weekly,17.3
Croatia,2020,42,weekly,171.3
Croatia,2020,43,weekly,200.1
Croatia,2020,44,weekly,214.3
Croatia,2020,45,weekly,332.5
Croatia,2020,46,weekly,401.1
Croatia,2020,47,weekly,553.9
Croatia,2020,48,weekly,530.3
Croatia,2020,49,weekly,722.5
Croatia,2020,50,weekly,736.3
Croatia,2020,51,weekly,757.9
Croatia,2020,52,weekly,596.7
Croatia,2020,53,weekly,440.7
Croatia,2021,1,weekly,162.3
Croatia,2021,2,weekly,127.7
